lsoa,os,left,right,top,bottom
E01002864,E00014377,-0.210287703,-0.199584395,51.50435848,51.49722915
E01002865,E00014374,-0.201515128,-0.194403391,51.50288483,51.49834599
E01002866,E00014378,-0.215258685,-0.208156675,51.5042993,51.49882408
E01002867,E00014375,-0.212369611,-0.204260644,51.49993174,51.49602238
E01002868,E00014380,-0.211052124,-0.201750459,51.50768114,51.50028545
E01002869,E00014372,-0.217040351,-0.209394448,51.5060843,51.50241085
E01002870,E00014412,-0.220269951,-0.212119531,51.51351031,51.50866488
E01002871,E00014408,-0.212132258,-0.203087261,51.51068976,51.5058722
E01002872,E00014413,-0.215132946,-0.209901389,51.51270139,51.50720077
E01002873,E00014407,-0.217917062,-0.210654527,51.50926113,51.50450033
E01002874,E00014431,-0.211854195,-0.20677983,51.51603307,51.51228681
E01002875,E00014411,-0.211553168,-0.204095996,51.51333086,51.50804624
E01002876,E00014450,-0.226637456,-0.218475255,51.52018634,51.51638107
E01002877,E00014445,-0.224705264,-0.216371877,51.5185599,51.51172843
E01002878,E00014454,-0.217798697,-0.210062117,51.51889572,51.51466644
E01002879,E00014440,-0.215347794,-0.209005712,51.51686504,51.51246451
E01002880,E00014443,-0.218699753,-0.214967902,51.51592351,51.51232334
E01002881,E00014441,-0.21660343,-0.211175208,51.51381849,51.5110736
E01002882,E00014477,-0.206490373,-0.199932515,51.51401729,51.50966103
E01002883,E00014473,-0.204342451,-0.197291038,51.51244444,51.50786511
E01002884,E00014475,-0.200338986,-0.194104792,51.51290146,51.50885707
E01002885,E00014474,-0.196424347,-0.192145355,51.51233209,51.50947358
E01002886,E00014471,-0.202044867,-0.194248037,51.51503215,51.51174511
E01002887,E00014508,-0.186141585,-0.180230744,51.49858765,51.4949932
E01002888,E00014513,-0.189927555,-0.183349363,51.49754967,51.4946719
E01002889,E00014518,-0.193484938,-0.185019103,51.50240205,51.49854133
E01002890,E00014523,-0.191805319,-0.183713557,51.50120585,51.49629569
E01002891,E00014507,-0.185806619,-0.179788602,51.50195167,51.49870504
E01002892,E00014512,-0.184777653,-0.179062916,51.49957348,51.49525566
E01002893,E00014545,-0.193950903,-0.185532817,51.48819146,51.48461
E01002894,E00014551,-0.19598808,-0.188243235,51.49096121,51.48607522
E01002895,E00014546,-0.185319948,-0.179196801,51.49013594,51.48501231
E01002896,E00014547,-0.189094906,-0.182689306,51.48927111,51.48410725
E01002897,E00014549,-0.192570262,-0.184326932,51.48579673,51.48096045
E01002898,E00014550,-0.190708805,-0.182115001,51.49164026,51.48800724
E01002899,E00014581,-0.170133739,-0.163965114,51.48846976,51.48492671
E01002900,E00014603,-0.16955969,-0.154774268,51.48682256,51.4823838
E01002901,E00014594,-0.164021726,-0.149844096,51.48970779,51.48380994
E01002902,E00014582,-0.162393193,-0.154819441,51.49320049,51.48805696
E01002903,E00014590,-0.166579854,-0.159593632,51.49045421,51.48553966
E01002904,E00014615,-0.227375965,-0.219550763,51.52583974,51.52265628
E01002905,E00014621,-0.219791167,-0.211890787,51.52533179,51.51896684
E01002906,E00014616,-0.22301698,-0.215694081,51.52480604,51.5185599
E01002907,E00014619,-0.227529453,-0.223295877,51.52485743,51.52125238
E01002908,E00014635,-0.228301449,-0.220999178,51.52303443,51.51954907
E01002909,E00014614,-0.218489144,-0.21089914,51.52062321,51.51734575
E01002910,E00014651,-0.178136013,-0.170800981,51.49063527,51.48580363
E01002911,E00014657,-0.181426104,-0.173080739,51.48774235,51.48223024
E01002912,E00014661,-0.186433178,-0.177560872,51.48681957,51.48127322
E01002913,E00014645,-0.188281413,-0.179459913,51.48402384,51.47976561
E01002914,E00014646,-0.173925723,-0.165030202,51.4918625,51.48671567
E01002915,E00014677,-0.277332251,-0.268207813,51.38928239,51.38166432
E01002916,E00014675,-0.291523987,-0.276759634,51.38946812,51.38196847
E01002917,E00014678,-0.281489792,-0.272040337,51.39100695,51.38323356
E01002918,E00014676,-0.277640791,-0.261166902,51.38467048,51.37615093
E01002919,E00014685,-0.284208446,-0.264178579,51.38340871,51.37226464
E01002920,E00014692,-0.286083834,-0.270007069,51.39714378,51.38773653
E01002921,E00014702,-0.303851892,-0.292145421,51.39617641,51.39182388
E01002922,E00014706,-0.295251965,-0.282914198,51.39760493,51.38897949
E01002923,E00014710,-0.298410244,-0.292165311,51.39308536,51.38832984
E01002924,E00014703,-0.292005541,-0.281729968,51.39490733,51.38692729
E01002925,E00014705,-0.297681624,-0.289743602,51.39183444,51.38441507
E01002926,E00014708,-0.28877796,-0.275977216,51.39978753,51.39290537
E01002927,E00014743,-0.27638785,-0.264777781,51.40257809,51.39705086
E01002928,E00014742,-0.269733145,-0.258148031,51.40313993,51.39583919
E01002929,E00014752,-0.258733827,-0.244818942,51.4122594,51.40088283
E01002930,E00014744,-0.263527609,-0.250429804,51.40519387,51.39860286
E01002931,E00014739,-0.25528342,-0.244631742,51.40487188,51.39874733
E01002932,E00014738,-0.278037043,-0.268908901,51.40475405,51.39844396
E01002933,E00014775,-0.300852932,-0.288546862,51.41840561,51.41406037
E01002934,E00014780,-0.301321693,-0.292711138,51.42316648,51.41692424
E01002935,E00014768,-0.291250187,-0.28367979,51.41887677,51.41225697
E01002937,E00014773,-0.298683999,-0.288629931,51.41784154,51.41269881
E01002938,E00014769,-0.295153459,-0.285681543,51.4233266,51.41644065
E01002939,E00014803,-0.306086312,-0.294884457,51.37376955,51.3635204
E01002940,E00014808,-0.311436591,-0.300557429,51.3675906,51.36317024
E01002941,E00014811,-0.318029515,-0.304582625,51.37586005,51.36617503
E01002942,E00014812,-0.306654264,-0.298699832,51.3699529,51.36378641
E01002943,E00014802,-0.318523502,-0.309523256,51.36980402,51.36337963
E01002944,E00014801,-0.296417159,-0.284106774,51.36912286,51.36405251
E01002945,E00014834,-0.297383395,-0.287501114,51.36635207,51.35865907
E01002946,E00014830,-0.299008341,-0.285102559,51.36547931,51.35265584
E01002947,E00014829,-0.308092828,-0.294657271,51.36376941,51.35833512
E01002948,E00014840,-0.330756516,-0.298529168,51.36370196,51.32631941
E01002949,E00014828,-0.31590434,-0.303079022,51.36357565,51.35713937
E01002950,E00014832,-0.312517554,-0.292790391,51.36112088,51.34878617
E01002951,E00014879,-0.286620008,-0.277164799,51.4217703,51.41588848
E01002952,E00014859,-0.279598018,-0.254989277,51.42717242,51.41320226
E01002953,E00014861,-0.261894894,-0.247125146,51.42774211,51.40948261
E01002954,E00014860,-0.285150026,-0.275495207,51.41820192,51.41063023
E01002955,E00014862,-0.266330976,-0.251026575,51.43724057,51.42695345
E01002956,E00014863,-0.275812469,-0.256037378,51.43323832,51.42491571
E01002957,E00014873,-0.281094587,-0.270181702,51.4233439,51.41732242
E01002958,E00014892,-0.270664536,-0.261793193,51.40722427,51.40214233
E01002959,E00014893,-0.274231068,-0.259938582,51.41680274,51.40946772
E01002960,E00014903,-0.281071255,-0.270392607,51.41355058,51.4071726
E01002961,E00014905,-0.270327759,-0.257979587,51.41316617,51.40574525
E01002962,E00014889,-0.275649772,-0.266959583,51.4112058,51.40394633
E01002963,E00014890,-0.265401618,-0.256909583,51.40794705,51.40283223
E01002964,E00014920,-0.304150449,-0.294169476,51.4118076,51.40171241
E01002965,E00014919,-0.312211023,-0.300413363,51.4071736,51.39757089
E01002966,E00014918,-0.30127012,-0.277086254,51.40535023,51.3991136
E01002967,E00014941,-0.312980819,-0.302365102,51.40087025,51.39549446
E01002968,E00014924,-0.309096848,-0.296048496,51.41351347,51.40476206
E01002969,E00014962,-0.29084413,-0.284566977,51.40976165,51.40681685
E01002970,E00014950,-0.287970664,-0.277021735,51.41055147,51.40331376
E01002971,E00014951,-0.296764465,-0.284561746,51.41217381,51.40358182
E01002972,E00014955,-0.296292351,-0.287878104,51.4133677,51.40782163
E01002973,E00014952,-0.282777624,-0.271841883,51.40811397,51.40058342
E01002974,E00014954,-0.292166079,-0.280948489,51.41336071,51.40825248
E01002975,E00014991,-0.269900552,-0.259590483,51.3912036,51.38455832
E01002976,E00014988,-0.250053498,-0.238831964,51.3921489,51.38294493
E01002977,E00014982,-0.269400559,-0.251830106,51.38752333,51.38268842
E01002978,E00014981,-0.255654211,-0.244288625,51.38588186,51.37877857
E01002979,E00014984,-0.266118183,-0.249981282,51.38443908,51.37875809
E01002980,E00014980,-0.263677452,-0.253035247,51.39086772,51.38670571
E01002981,E00015013,-0.270967179,-0.253251793,51.39572963,51.38845092
E01002982,E00015008,-0.258985005,-0.246277477,51.3971602,51.38859866
E01002983,E00015009,-0.254159141,-0.240848743,51.39648263,51.38579449
E01002984,E00015011,-0.265134044,-0.251614655,51.39944583,51.39284488
E01002985,E00015010,-0.254977899,-0.246718453,51.3992111,51.39488897
E01002986,E00015023,-0.275977216,-0.260527862,51.39797175,51.39115667
E01002987,E00015055,-0.309928471,-0.299237787,51.39618621,51.39036354
E01002988,E00015035,-0.317720904,-0.309065916,51.39710822,51.38763283
E01002989,E00015042,-0.31420584,-0.304425386,51.39667631,51.39154607
E01002990,E00015039,-0.306407989,-0.296601561,51.40044728,51.39445241
E01002991,E00015038,-0.301317811,-0.292528055,51.40174192,51.39544251
E01002992,E00015037,-0.295981156,-0.280292741,51.40143107,51.39576917
E01002993,E00015074,-0.313159267,-0.304897245,51.39155032,51.38633716
E01002994,E00015071,-0.30983789,-0.298958224,51.38527086,51.37848154
E01002995,E00015073,-0.311787543,-0.298465834,51.39084561,51.38221814
E01002996,E00015084,-0.297169491,-0.287319398,51.38580486,51.37984367
E01002997,E00015080,-0.300997168,-0.294760762,51.38794857,51.37967914
E01002998,E00015070,-0.299083436,-0.289175685,51.38314179,51.37803573
E01002999,E00015072,-0.306354985,-0.296936933,51.39252391,51.38720507
E01003000,E00015116,-0.298718411,-0.272570679,51.3800685,51.36514443
E01003001,E00015118,-0.292130514,-0.277076998,51.3811852,51.37341519
E01003002,E00015108,-0.308457333,-0.298152911,51.3801802,51.37427349
E01003003,E00015117,-0.291082427,-0.279702485,51.38328731,51.37756764
E01003004,E00015110,-0.307879507,-0.292112383,51.37799571,51.3716937
E01003005,E00015109,-0.305029041,-0.29213166,51.37372063,51.36902373
E01003006,E00015138,-0.314471168,-0.302980823,51.43222816,51.42500372
E01003007,E00015140,-0.306415475,-0.295297915,51.43142851,51.42634407
E01003008,E00015147,-0.304849417,-0.294777414,51.4279235,51.42271832
E01003009,E00015143,-0.296729243,-0.286620008,51.42898981,51.41975207
E01003010,E00015139,-0.309772304,-0.295861042,51.42768471,51.41892771
E01003011,E00015158,-0.307780135,-0.298703269,51.42301666,51.41635063
E01003013,E00015166,-0.122792687,-0.111260737,51.50625451,51.49359014
E01003014,E00015168,-0.120048685,-0.108773556,51.499923,51.49501213
E01003015,E00015169,-0.117021782,-0.110874596,51.49607675,51.49233239
E01003016,E00015195,-0.116906917,-0.108186526,51.50982551,51.5040729
E01003017,E00015171,-0.112154662,-0.106395748,51.5070637,51.50215001
E01003018,E00015215,-0.125654699,-0.118107565,51.45821078,51.45258176
E01003019,E00015209,-0.129504378,-0.122931823,51.45973192,51.45445661
E01003020,E00015207,-0.124910997,-0.115808261,51.46118198,51.45666801
E01003021,E00015203,-0.127993752,-0.120294155,51.45603619,51.45003397
E01003022,E00015226,-0.130789699,-0.126419875,51.45490115,51.44974389
E01003023,E00015237,-0.12902189,-0.123367288,51.45043866,51.44511389
E01003024,E00015232,-0.125521047,-0.120183884,51.45334143,51.446815
E01003025,E00015204,-0.124361196,-0.117317034,51.44885588,51.44368388
E01003026,E00015251,-0.14967326,-0.138288694,51.46132932,51.45265121
E01003027,E00015253,-0.136967155,-0.131893231,51.45893183,51.45303031
E01003028,E00015260,-0.140239989,-0.132096396,51.45528629,51.44957693
E01003029,E00015250,-0.134030632,-0.128967177,51.45970378,51.45356181
E01003030,E00015257,-0.148163166,-0.141735391,51.45648781,51.45096717
E01003031,E00015271,-0.143375333,-0.136975208,51.45418417,51.44990373
E01003032,E00015280,-0.143427403,-0.133509546,51.46200347,51.45736799
E01003033,E00015254,-0.142823401,-0.134879127,51.45887023,51.45385961
E01003034,E00015332,-0.14314704,-0.137192776,51.4715913,51.46709701
E01003035,E00015301,-0.136921196,-0.130743343,51.4670322,51.46206327
E01003036,E00015293,-0.142683501,-0.134020456,51.46884207,51.46461588
E01003037,E00015298,-0.150644416,-0.142255092,51.47051951,51.46580714
E01003038,E00015295,-0.147623519,-0.141280666,51.46866048,51.46262647
E01003039,E00015307,-0.144569468,-0.13704356,51.46634557,51.46114862
E01003040,E00015294,-0.150426967,-0.141239729,51.46649163,51.46121116
E01003041,E00015320,-0.138573185,-0.13181137,51.46489234,51.45956392
E01003042,E00015314,-0.151231202,-0.146593641,51.46595834,51.46124447
E01003043,E00015346,-0.11449535,-0.106681938,51.46024785,51.45579164
E01003044,E00015344,-0.107225528,-0.103136697,51.46111394,51.45756349
E01003045,E00015353,-0.112885409,-0.107117841,51.47079793,51.46726293
E01003046,E00015354,-0.107975095,-0.101540007,51.47058859,51.46758604
E01003047,E00015363,-0.115676608,-0.108914809,51.46737357,51.46073594
E01003048,E00015359,-0.108078188,-0.102102643,51.46883377,51.46401231
E01003049,E00015341,-0.110622509,-0.103247562,51.46886698,51.46328727
E01003050,E00015343,-0.115772045,-0.110847778,51.46168504,51.45618369
E01003051,E00015370,-0.111710887,-0.101904873,51.46738642,51.45956861
E01003052,E00015342,-0.113102107,-0.105539072,51.46264563,51.45883854
E01003053,E00015390,-0.124051121,-0.114485077,51.46754229,51.46276287
E01003054,E00015415,-0.134086968,-0.126144382,51.46473722,51.46126645
E01003055,E00015391,-0.121905222,-0.114785172,51.46380974,51.45982797
E01003056,E00015423,-0.129391798,-0.120695978,51.46335858,51.46110232
E01003057,E00015392,-0.13382283,-0.125446732,51.46319874,51.45932883
E01003058,E00015394,-0.128021138,-0.121249661,51.46218377,51.45954896
E01003059,E00015398,-0.117449871,-0.112464247,51.4707308,51.46802698
E01003060,E00015400,-0.119421651,-0.112617351,51.46996746,51.46600893
E01003061,E00015408,-0.118470471,-0.113505979,51.46731147,51.46383461
E01003062,E00015465,-0.086141745,-0.078292553,51.42418886,51.41967125
E01003063,E00015463,-0.090801514,-0.083072254,51.42345918,51.41926726
E01003064,E00015443,-0.096317052,-0.08987054,51.43609813,51.43188207
E01003065,E00015437,-0.097061676,-0.08964541,51.43206441,51.42794492
E01003066,E00015436,-0.103590425,-0.093586876,51.43480684,51.42603227
E01003067,E00015435,-0.091750188,-0.084594982,51.43380593,51.4254786
E01003068,E00015439,-0.099113783,-0.087757687,51.43000177,51.42305723
E01003069,E00015441,-0.098221236,-0.08755035,51.42664265,51.42140875
E01003070,E00015455,-0.090835967,-0.083539256,51.4264409,51.42227675
E01003071,E00015489,-0.110835774,-0.099667445,51.45904299,51.45281299
E01003072,E00015487,-0.102071696,-0.092371018,51.46117599,51.45400502
E01003073,E00015485,-0.103421772,-0.097024266,51.4666262,51.45657989
E01003074,E00015488,-0.113977003,-0.100762573,51.45706458,51.44576777
E01003075,E00015494,-0.101893874,-0.096001009,51.47262288,51.46783297
E01003076,E00015495,-0.100182328,-0.090070933,51.47212697,51.46275676
E01003077,E00015484,-0.10227685,-0.096358322,51.46966276,51.46301031
E01003078,E00015507,-0.099660887,-0.090350678,51.46518558,51.45985417
E01003079,E00015551,-0.118069123,-0.103566871,51.43852232,51.43266902
E01003080,E00015556,-0.117001707,-0.103739613,51.43496524,51.43221543
E01003081,E00015527,-0.111298654,-0.100265988,51.43371902,51.42653034
E01003082,E00015531,-0.106862848,-0.099778363,51.42797225,51.42428904
E01003083,E00015526,-0.116306151,-0.10669456,51.43341854,51.42838905
E01003084,E00015529,-0.11384691,-0.102920224,51.43219585,51.42729274
E01003085,E00015530,-0.114602149,-0.104323645,51.42941808,51.42414395
E01003086,E00015535,-0.104784357,-0.096906107,51.42716534,51.42257066
E01003087,E00015545,-0.114605433,-0.102327437,51.42550307,51.42257358
E01003088,E00015574,-0.129400103,-0.122294373,51.46636758,51.4633035
E01003089,E00015584,-0.139408464,-0.1297145,51.47563694,51.47076361
E01003090,E00015582,-0.131152882,-0.124697427,51.47007448,51.46411306
E01003091,E00015594,-0.139866675,-0.133252628,51.4718406,51.46853018
E01003092,E00015588,-0.135420826,-0.126553572,51.47453481,51.46920506
E01003093,E00015593,-0.124744982,-0.120132335,51.47235444,51.46783761
E01003094,E00015605,-0.126779496,-0.121177898,51.47029773,51.46642048
E01003095,E00015576,-0.137118933,-0.128571111,51.47009463,51.46468312
E01003096,E00015575,-0.125936292,-0.11813968,51.47022277,51.46353434
E01003097,E00015646,-0.129043153,-0.123272299,51.48149856,51.47724052
E01003098,E00015641,-0.120377093,-0.114283467,51.48224845,51.478195
E01003099,E00015625,-0.117632161,-0.104040293,51.48596796,51.48031383
E01003100,E00015633,-0.116939343,-0.110690554,51.4827642,51.47802313
E01003101,E00015629,-0.117841424,-0.11025143,51.4882439,51.48261893
E01003102,E00015622,-0.124796838,-0.116710157,51.48680165,51.48205435
E01003104,E00015621,-0.124859665,-0.118710149,51.48263497,51.47794832
E01003105,E00015667,-0.120066559,-0.112275516,51.49139837,51.48729686
E01003106,E00015664,-0.113127746,-0.106495904,51.49164851,51.48603696
E01003107,E00015665,-0.116168477,-0.107388024,51.4896428,51.48449939
E01003108,E00015668,-0.109131059,-0.103851583,51.4926343,51.48778906
E01003109,E00015669,-0.127098693,-0.114476191,51.49278229,51.48614203
E01003110,E00015679,-0.111086333,-0.103073921,51.49549858,51.49040634
E01003111,E00015690,-0.11646917,-0.110997713,51.4931549,51.49022471
E01003112,E00015681,-0.123449313,-0.113096115,51.49457303,51.49047476
E01003113,E00015714,-0.138934882,-0.131093108,51.42751946,51.42247972
E01003114,E00015710,-0.138466104,-0.129975519,51.42603539,51.41805556
E01003115,E00015727,-0.136288001,-0.129137547,51.42339166,51.41843276
E01003116,E00015712,-0.140083098,-0.129670305,51.44013507,51.43370974
E01003117,E00015733,-0.134018823,-0.126902532,51.43933605,51.43356365
E01003118,E00015741,-0.136630078,-0.128326258,51.43435505,51.42971695
E01003119,E00015709,-0.138888821,-0.13106137,51.43045723,51.42584774
E01003120,E00015716,-0.132519438,-0.124152583,51.43070473,51.42602802
E01003121,E00015757,-0.130888604,-0.12708574,51.47867252,51.47494831
E01003122,E00015788,-0.133981531,-0.128434271,51.48016852,51.47498638
E01003123,E00015755,-0.131885435,-0.124125616,51.47830378,51.4716892
E01003124,E00015763,-0.126797283,-0.120420758,51.47741476,51.47357672
E01003125,E00015754,-0.12169394,-0.116482278,51.47912471,51.47462146
